words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
即便,33,6.0,20.96969696969697,1.0,1.878787878787879,0.0,0.7575757575757576
即可,48,14.5,63.791666666666664,1.0,5.875,0.5,1.7291666666666667
即將,43,15.0,38.116279069767444,1.0,11.30232558139535,0.0,1.186046511627907
厚度,10,29.5,60.4,1.5,3.9,0.0,0.8
原來,131,10.0,101.8854961832061,1.0,5.083969465648855,0.0,2.053435114503817
原價,16,4.5,22.3125,0.0,14.9375,0.0,0.4375
原則,15,7.0,13.2,0.0,0.5333333333333333,0.0,0.26666666666666666
原創,10,6.5,9.6,0.0,1.1,0.5,1.2
原味,10,21.0,24.4,2.0,5.0,1.0,1.4
原因,108,18.0,165.37962962962962,1.0,12.037037037037036,0.0,5.4907407407407405
原地,17,12.0,71.3529411764706,1.0,14.529411764705882,0.0,1.588235294117647
原始,11,10.0,307.8181818181818,1.0,8.545454545454545,1.0,5.0
原料,32,2.0,42.34375,0.0,3.0,0.0,1.59375
原本,130,19.0,105.73846153846154,1.0,14.169230769230769,0.0,1.6923076923076923
原諒,13,1507.0,1917.1538461538462,89.0,73.61538461538461,22.0,26.76923076923077
厲害,115,22.0,92.45217391304348,2.0,10.678260869565218,0.0,2.417391304347826
去年,55,26.0,139.5818181818182,2.0,8.145454545454545,0.0,1.2363636363636363
參加,114,15.0,87.84210526315789,1.0,7.114035087719298,0.0,5.587719298245614
參展,10,15.0,28.8,1.0,5.9,1.0,0.8
參考,90,14.5,33.18888888888889,1.0,17.566666666666666,0.0,1.3111111111111111
參與,21,6.0,69.0952380952381,2.0,3.4285714285714284,0.0,3.8095238095238093
參觀,17,5.0,7.9411764705882355,0.0,0.8235294117647058,0.0,0.23529411764705882
參訪,10,4.0,429.2,0.0,16.2,0.0,3.2
友善,21,9.0,159.14285714285714,1.0,26.666666666666668,0.0,2.2857142857142856
反思,15,6.0,22.6,0.0,1.7333333333333334,0.0,2.0
反應,46,16.5,90.15217391304348,2.0,8.826086956521738,0.0,0.6086956521739131
反正,31,15.0,413.741935483871,3.0,10.870967741935484,0.0,11.225806451612904
反而,120,10.0,26.691666666666666,0.0,5.708333333333333,0.0,0.36666666666666664
反覆,20,10.5,24.7,0.0,5.35,0.0,0.25
反饋,14,11.0,31.214285714285715,1.0,11.857142857142858,0.0,0.21428571428571427
反駁,12,9.0,7.083333333333333,0.0,0.25,0.0,0.0
取代,52,4.0,13.557692307692308,0.0,1.1923076923076923,0.0,1.1346153846153846
取得,31,17.0,722.0,1.0,33.064516129032256,0.0,22.032258064516128
取暖,24,20.0,39.583333333333336,12.5,43.333333333333336,0.0,0.2916666666666667
取消,14,9.0,32.857142857142854,0.0,3.2142857142857144,0.0,2.5
取貨,51,0.0,2483.5098039215686,0.0,38.86274509803921,0.0,36.72549019607843
受傷,18,8.0,115.83333333333333,0.5,12.222222222222221,0.0,4.611111111111111
受到,16,32.0,480.6875,1.5,22.0625,0.0,10.25
受害者,11,913.0,3251.181818181818,35.0,61.90909090909091,26.0,92.45454545454545
受眾,85,8.0,18.71764705882353,0.0,1.7294117647058824,0.0,0.8117647058823529
受限,13,3.0,3.4615384615384617,0.0,1.2307692307692308,0.0,0.0
口味,74,29.0,54.28378378378378,3.0,6.864864864864865,1.0,1.9324324324324325
口感,32,16.5,37.3125,1.0,3.40625,0.5,1.34375
口碑,22,9.5,87.4090909090909,0.0,7.181818181818182,0.0,2.5454545454545454
口袋,11,9.0,41.72727272727273,0.0,21.636363636363637,0.0,1.7272727272727273
另一半,17,11.0,120.58823529411765,1.0,4.470588235294118,0.0,4.235294117647059
另外,61,21.0,60.31147540983606,1.0,6.688524590163935,0.0,1.0655737704918034
只到,16,1.0,2.9375,0.0,0.8125,0.0,0.0625
只好,22,25.0,231.5909090909091,5.5,16.09090909090909,0.0,12.545454545454545
只想,24,23.0,266.7916666666667,2.5,10.083333333333334,0.0,2.4583333333333335
只會,75,8.0,169.34666666666666,1.0,10.186666666666667,0.0,2.1066666666666665
只為,19,10.0,56.89473684210526,0.0,6.2105263157894735,0.0,0.5263157894736842
只能,146,17.0,256.74657534246575,2.0,12.349315068493151,0.0,7.082191780821918
只要,368,8.0,154.3125,1.0,12.720108695652174,0.0,5.817934782608695
可可,26,26.0,28.346153846153847,1.0,4.153846153846154,0.0,0.4230769230769231
可怕,50,8.5,158.26,1.5,10.54,0.0,3.56
可惜,29,32.0,106.48275862068965,3.0,8.172413793103448,0.0,0.4827586206896552
可愛,26,3.0,9.615384615384615,0.0,7.1923076923076925,0.0,0.2692307692307692
可愛到,13,7.0,48.53846153846154,0.0,5.153846153846154,0.0,0.46153846153846156
可愛的,45,7.0,151.82222222222222,0.0,7.4,0.0,3.6222222222222222
可憐,12,23.0,116.25,4.0,15.25,0.0,2.5
可是,58,15.5,158.08620689655172,0.0,8.448275862068966,0.0,4.051724137931035
可線,51,0.0,0.09803921568627451,0.0,0.0,0.0,0.3137254901960784
可能性,18,9.0,20.88888888888889,1.0,2.5,0.0,0.6666666666666666
可貨到,51,0.0,0.09803921568627451,0.0,0.0,0.0,0.3137254901960784
可遠端,12,1.5,4.0,0.5,2.8333333333333335,0.0,0.08333333333333333
可麗露,35,60.0,960.8285714285714,32.0,135.11428571428573,1.0,15.857142857142858
台中,72,5.0,13.791666666666666,0.0,3.263888888888889,0.0,0.4444444444444444
台中霧,11,2.0,2.272727272727273,0.0,0.09090909090909091,0.0,0.0
台北,197,14.0,128.39086294416245,0.0,6.9238578680203045,0.0,2.8071065989847717
台北市,21,12.0,75.76190476190476,0.0,3.0476190476190474,0.0,2.3333333333333335
台南,155,10.0,25.225806451612904,2.0,7.387096774193548,0.0,0.4967741935483871
台南人,31,2.0,7.354838709677419,0.0,1.5483870967741935,0.0,0.0
台灣,241,13.0,692.9792531120332,1.0,23.933609958506224,0.0,13.336099585062241
司機,12,9.0,118.0,0.0,4.75,0.0,0.25
吃過,13,17.0,50.76923076923077,2.0,34.15384615384615,0.0,1.2307692307692308
各位,198,18.0,85.91414141414141,4.0,28.252525252525253,0.0,1.202020202020202
各式,20,19.0,190.8,2.0,16.15,0.0,2.05
各業,21,56.0,59.142857142857146,44.0,54.476190476190474,2.0,2.8095238095238093
各種,122,16.0,176.37704918032787,2.0,9.754098360655737,0.0,5.270491803278689
各自,10,16.0,195.5,2.5,25.4,0.0,6.4
各行,23,59.0,59.43478260869565,51.0,57.21739130434783,2.0,2.6956521739130435
合作,292,13.0,46.8013698630137,1.0,7.6506849315068495,0.0,1.106164383561644
合夥,15,19.0,48.46666666666667,3.0,41.6,0.0,0.06666666666666667
合得,15,3.0,37.4,2.0,2.933333333333333,0.0,4.333333333333333
合理,25,12.0,31.4,0.0,3.4,0.0,0.2
合約,21,20.0,36.0,1.0,7.142857142857143,1.0,1.5238095238095237
合金,10,0.0,1.1,0.0,0.0,0.0,0.0
吊帶,12,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
吊飾,11,7.0,8.909090909090908,0.0,0.9090909090909091,0.0,0.09090909090909091
同一,36,9.0,224.19444444444446,0.0,10.11111111111111,0.0,3.3333333333333335
同事,60,23.5,244.3,2.0,9.75,0.0,11.1
同學,44,10.0,142.61363636363637,0.5,4.659090909090909,0.0,6.681818181818182
同意,24,11.5,74.875,0.5,5.166666666666667,0.0,4.833333333333333
同時,96,15.0,92.54166666666667,1.0,6.0625,0.0,3.5625
同業,10,7.0,27.2,0.5,7.1,0.0,0.0
同樣,53,13.0,87.39622641509433,1.0,5.132075471698113,0.0,2.830188679245283
同款,10,6.5,27.6,0.0,1.8,0.0,0.3
同步,20,9.0,17.15,0.0,1.4,0.0,1.7
同理,17,4.0,302.94117647058823,0.0,12.588235294117647,0.0,2.823529411764706
同行,27,15.0,245.8148148148148,0.0,6.888888888888889,0.0,14.25925925925926
同頻,11,4.0,41.27272727272727,0.0,3.727272727272727,0.0,0.18181818181818182
名單,37,5.0,10.594594594594595,0.0,4.45945945945946,0.0,0.2702702702702703
名字,41,11.0,47.951219512195124,0.0,3.341463414634146,0.0,0.3902439024390244
名片,16,13.0,261.5,2.0,17.4375,0.0,3.125
名稱,16,10.0,618.75,2.5,37.5,0.0,56.125
名額,48,3.0,8.520833333333334,0.0,2.4583333333333335,0.0,0.14583333333333334
吐司,150,15.0,34.95333333333333,1.0,5.126666666666667,1.0,1.34
向前,14,13.5,166.78571428571428,0.5,11.071428571428571,0.0,2.0714285714285716
否則,10,17.5,59.2,1.0,3.3,0.0,0.8
否定,17,17.0,718.1764705882352,0.0,30.0,0.0,11.294117647058824
含水量,27,24.0,32.629629629629626,2.0,4.925925925925926,0.0,1.2962962962962963
吵架,15,3.0,324.53333333333336,1.0,6.733333333333333,0.0,12.0
吸客,15,3.0,8.533333333333333,0.0,0.0,0.0,0.0
吸引,113,13.0,54.35398230088496,0.0,5.831858407079646,0.0,1.8584070796460177
吸引力,17,29.0,52.705882352941174,3.0,7.529411764705882,1.0,1.0588235294117647
吸收,26,7.5,34.57692307692308,1.0,4.538461538461538,0.0,0.7307692307692307
吸睛,19,3.0,51.31578947368421,0.0,7.947368421052632,0.0,2.9473684210526314
呈現,38,22.5,70.78947368421052,1.5,3.8421052631578947,0.5,6.026315789473684
告知,139,0.0,3.4100719424460433,0.0,0.2014388489208633,0.0,0.07913669064748201
告訴,128,14.5,140.5234375,1.0,10.4921875,0.0,4.984375
周邊,22,4.5,18.181818181818183,0.0,1.0909090909090908,0.0,0.2727272727272727
味道,104,24.0,66.41346153846153,3.0,7.038461538461538,1.0,4.298076923076923
呼吸,20,3.0,5.45,0.0,0.85,0.0,0.55
命運,21,5.0,9.0,0.0,0.6190476190476191,0.0,0.23809523809523808
和平,19,11.0,23.473684210526315,2.0,3.8421052631578947,0.0,1.5789473684210527
咖啡,92,9.0,40.66304347826087,1.0,4.967391304347826,0.0,0.6413043478260869
品牌,704,11.0,87.48863636363636,1.0,10.278409090909092,0.0,2.0255681818181817
品牌形象,12,13.5,16.75,0.0,0.75,0.0,0.0
品質,103,19.0,45.09708737864078,1.0,4.058252427184466,0.0,0.883495145631068
品項,18,36.0,82.94444444444444,0.5,12.555555555555555,0.0,1.2777777777777777
哈哈,33,24.0,164.45454545454547,1.0,10.727272727272727,0.0,9.06060606060606
哈哈哈,58,10.5,111.24137931034483,1.0,14.620689655172415,0.0,2.310344827586207
哈哈哈哈,25,5.0,39.76,0.0,3.76,0.0,0.64
哈嚕,17,0.0,4.764705882352941,0.0,9.823529411764707,0.0,0.17647058823529413
員工,33,17.0,98.63636363636364,1.0,7.121212121212121,0.0,4.03030303030303
哥哥,11,3.0,77.36363636363636,0.0,4.7272727272727275,0.0,0.7272727272727273
哪些,78,14.5,165.87179487179486,3.0,18.807692307692307,0.0,2.0641025641025643
哪個,45,10.0,112.75555555555556,1.0,5.688888888888889,0.0,6.6
哪家,12,27.0,33.333333333333336,1.0,6.25,0.0,1.1666666666666667
哪怕,12,4.0,13.5,0.5,3.0833333333333335,0.0,0.08333333333333333
哪種,14,11.0,23.357142857142858,1.0,12.857142857142858,0.0,1.0
哪裡,135,8.0,57.851851851851855,1.0,13.977777777777778,0.0,1.525925925925926
售價,15,10.0,96.06666666666666,1.0,8.2,0.0,6.333333333333333
售完,88,1.0,14.079545454545455,0.0,1.8863636363636365,0.0,0.5454545454545454
唯一,49,6.0,66.9795918367347,0.0,3.3469387755102042,0.0,2.36734693877551
唯有,11,28.0,50.72727272727273,0.0,19.545454545454547,0.0,0.45454545454545453
商務,22,9.0,11.863636363636363,0.5,0.7272727272727273,0.0,0.2727272727272727
商品,716,13.0,57.747206703910614,0.0,14.251396648044693,0.0,2.310055865921788
商圈,25,42.0,57.52,1.0,8.04,2.0,2.04
商家,13,5.0,7.923076923076923,0.0,0.6153846153846154,0.0,0.07692307692307693
商店,15,4.0,11.666666666666666,0.0,0.13333333333333333,0.0,0.13333333333333333
商業,160,16.5,133.08125,1.0,12.2625,0.0,2.98125
商業模式,43,10.0,30.348837209302324,0.0,4.441860465116279,0.0,0.3953488372093023
商模,13,16.0,16.46153846153846,0.0,1.4615384615384615,0.0,0.23076923076923078
商誠徵,10,12.0,20.0,0.0,4.3,1.0,0.6
啊啊啊,22,7.0,15.636363636363637,2.0,9.909090909090908,0.0,0.13636363636363635
問價格,46,0.0,0.08695652173913043,0.0,0.0,0.0,0.32608695652173914
問到,11,35.0,83.0,2.0,7.2727272727272725,0.0,1.8181818181818181
問卷,10,7.5,15.6,1.5,3.9,0.0,0.6
問問,35,17.0,36.0,1.0,18.685714285714287,0.0,0.8285714285714286
問我,33,19.0,161.27272727272728,2.0,9.545454545454545,0.0,10.181818181818182
啟動,28,9.5,16.0,0.0,1.9285714285714286,0.0,0.2857142857142857
善用,14,16.5,31.142857142857142,1.5,4.571428571428571,0.0,0.35714285714285715
善良,15,41.0,473.46666666666664,1.0,15.4,0.0,4.933333333333334
喜好,10,12.0,15.5,0.0,1.0,0.5,0.9
喜歡,691,18.0,107.06222865412445,1.0,10.898697539797395,0.0,4.688856729377713
喝茶,14,8.5,14.0,1.0,2.2857142857142856,0.0,0.6428571428571429
喝酒,13,4.0,9.76923076923077,0.0,0.38461538461538464,0.0,0.3076923076923077
單一,23,2.0,91.30434782608695,0.0,2.4347826086956523,0.0,1.391304347826087
單一顏色,46,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
單位,32,6.0,12.46875,1.0,2.3125,0.0,0.21875
單價,22,70.5,122.95454545454545,2.0,12.454545454545455,3.0,6.0
單純,58,7.0,35.241379310344826,0.0,2.6379310344827585,0.0,0.3275862068965517
單身,13,48.0,828.0769230769231,4.0,30.307692307692307,0.0,20.615384615384617
單追,12,54.0,53.5,82.0,73.5,0.5,0.75
嘗試,118,24.0,66.7457627118644,1.0,5.38135593220339,0.0,1.6779661016949152
嘲笑,10,134.5,481.8,29.0,30.3,0.0,24.1
嚇到,16,5.0,12.8125,1.0,1.6875,0.0,0.5
嚴重,22,15.0,212.0909090909091,1.5,16.59090909090909,0.0,7.909090909090909
四天,11,13.0,15.818181818181818,1.0,0.9090909090909091,0.0,0.5454545454545454
四季,13,4.0,7.384615384615385,0.0,0.3076923076923077,0.0,0.23076923076923078
四年,50,21.0,38.0,2.0,6.14,0.0,0.34
回事,29,3.0,14.344827586206897,0.0,1.0689655172413792,0.0,1.6206896551724137
回到,78,10.5,29.128205128205128,0.5,4.602564102564102,0.0,0.358974358974359
回去,31,16.0,157.90322580645162,1.0,5.032258064516129,0.0,15.838709677419354
回報,29,22.0,69.24137931034483,1.0,4.689655172413793,0.0,3.0689655172413794
回家,99,16.0,193.65656565656565,1.0,12.474747474747474,0.0,8.414141414141413
回想,14,17.5,35.92857142857143,1.0,2.2142857142857144,0.0,0.2857142857142857
回憶,19,11.0,250.47368421052633,0.0,3.210526315789474,0.0,26.894736842105264
回應,57,39.0,187.7017543859649,2.0,23.649122807017545,0.0,7.12280701754386
回收,27,11.0,19.22222222222222,0.0,1.037037037037037,0.0,0.8518518518518519
回流,10,25.5,27.0,0.0,1.0,0.0,0.6
回甘,11,24.0,19.636363636363637,2.0,2.727272727272727,2.0,1.6363636363636365
回答,35,14.0,66.17142857142858,1.0,2.914285714285714,0.0,2.0285714285714285
回覆,116,9.0,34.66379310344828,1.0,6.224137931034483,0.0,0.5431034482758621
回訊息,22,4.0,20.136363636363637,2.5,9.5,0.0,0.5909090909090909
回購,26,26.0,54.92307692307692,3.5,7.730769230769231,0.0,0.7307692307692307
回頭,39,19.0,151.71794871794873,1.0,6.743589743589744,0.0,2.051282051282051
回顧,18,51.5,340.94444444444446,10.5,13.61111111111111,1.0,5.333333333333333
回饋,81,20.0,186.65432098765433,1.0,6.987654320987654,0.0,3.7037037037037037
因此,48,13.0,22.4375,1.0,2.8125,0.0,0.6041666666666666
因素,11,19.0,20.90909090909091,0.0,1.6363636363636365,0.0,0.2727272727272727
囤貨,20,22.0,54.1,3.5,9.45,0.0,1.1
困境,25,35.0,279.0,2.0,11.08,1.0,6.32
困擾,35,6.0,56.05714285714286,1.0,8.485714285714286,0.0,1.5714285714285714
困難,32,15.5,66.84375,1.5,5.78125,0.0,0.75
固定,43,7.0,30.906976744186046,0.0,3.6511627906976742,0.0,0.5813953488372093
固態,16,0.5,0.75,0.0,0.0,0.0,0.375
圈子,25,5.0,23.48,0.0,2.04,0.0,0.28
國外,30,15.0,131.03333333333333,1.5,17.033333333333335,0.0,6.366666666666666
國家,21,21.0,173.66666666666666,3.0,39.42857142857143,0.0,6.714285714285714
國際,50,13.0,28.28,0.0,3.02,0.0,0.88
園區,14,9.0,15.142857142857142,0.0,0.42857142857142855,0.0,1.0714285714285714
圖案,25,1.0,28.92,0.0,3.28,0.0,1.52
圖片,74,18.5,100.62162162162163,1.0,8.932432432432432,1.0,5.337837837837838
團購,19,31.0,61.8421052631579,1.0,6.368421052631579,0.0,1.631578947368421
團隊,194,10.0,48.93298969072165,0.0,4.88659793814433,0.0,2.5670103092783507
在乎,23,33.0,251.95652173913044,2.0,5.565217391304348,1.0,6.695652173913044
在家,103,17.0,133.3009708737864,3.0,11.388349514563107,0.0,2.7184466019417477
在意,66,15.0,104.96969696969697,0.5,5.242424242424242,0.0,1.696969696969697
在網,11,8.0,145.54545454545453,1.0,3.8181818181818183,0.0,3.0
地區,28,5.0,18.428571428571427,0.0,7.928571428571429,0.0,0.25
地圖,38,4.0,21.289473684210527,0.0,1.9736842105263157,0.0,0.47368421052631576
地址,20,48.0,580.1,1.5,28.85,1.0,23.85
地球,11,3.0,13.363636363636363,0.0,2.3636363636363638,0.0,0.18181818181818182
地瓜,36,138.0,196.5,14.0,23.833333333333332,0.0,0.7222222222222222
地雷,10,5.5,300.8,0.5,21.8,0.0,4.9
地震,31,5.0,10.129032258064516,1.0,1.3870967741935485,0.0,0.06451612903225806
地點,89,5.0,39.40449438202247,0.0,8.47191011235955,0.0,1.404494382022472
坐在,35,10.0,25.228571428571428,1.0,4.371428571428571,0.0,0.37142857142857144
垃圾,24,10.0,24.291666666666668,1.0,2.1666666666666665,0.0,1.0416666666666667
城市,39,12.0,19.923076923076923,2.0,7.205128205128205,0.0,0.4358974358974359
執行,120,13.0,45.958333333333336,0.0,5.25,0.0,1.8916666666666666
執行力,20,12.5,18.65,0.5,6.8,0.0,0.1
培訓,37,9.0,27.35135135135135,1.0,18.08108108108108,0.0,0.4864864864864865
培養,21,16.0,25.238095238095237,1.0,2.2857142857142856,0.0,0.5238095238095238
基底,11,15.0,20.454545454545453,2.0,9.727272727272727,0.0,0.36363636363636365
基本,51,14.0,38.23529411764706,2.0,6.392156862745098,0.0,0.7647058823529411
基本上,47,12.0,43.361702127659576,1.0,7.48936170212766,0.0,1.6595744680851063
基礎,43,15.0,55.883720930232556,1.0,6.72093023255814,0.0,7.162790697674419
基隆,11,13.0,37.90909090909091,2.0,5.636363636363637,1.0,1.7272727272727273
堅強,19,3.0,8.473684210526315,0.0,2.1052631578947367,0.0,0.15789473684210525
堅持,171,24.0,158.1812865497076,2.0,21.403508771929825,0.0,2.7017543859649122
報價,28,19.5,25.714285714285715,1.5,8.571428571428571,0.0,0.4642857142857143
報到,12,18.5,436.5833333333333,2.5,17.75,0.0,14.0
報名,134,5.0,28.64179104477612,0.0,3.798507462686567,0.0,0.5671641791044776
報告,44,5.0,15.909090909090908,0.0,2.8181818181818183,0.0,0.75
報表,22,18.0,23.272727272727273,1.0,1.5,0.5,0.9090909090909091
場地,10,5.5,7.0,1.5,10.5,0.0,0.3
場景,16,3.5,26.1875,0.0,1.75,0.0,2.8125
填寫,14,7.0,7.785714285714286,0.0,1.0,0.0,0.42857142857142855
增加,119,12.0,53.08403361344538,1.0,12.134453781512605,0.0,2.176470588235294
增加收入,56,2.0,4.285714285714286,0.0,1.6964285714285714,0.0,0.05357142857142857
增長,16,8.0,59.25,0.5,5.625,0.0,0.875
壓力,149,13.0,51.442953020134226,1.0,6.147651006711409,0.0,0.7315436241610739
夏天,16,5.5,13.1875,0.0,1.1875,0.0,0.4375
外出,33,0.0,9.393939393939394,0.0,1.0303030303030303,0.0,0.15151515151515152
外包,18,19.0,57.72222222222222,1.5,5.777777777777778,0.0,3.888888888888889
外商,39,17.0,21.641025641025642,0.0,1.2564102564102564,1.0,0.5641025641025641
外套,68,3.0,22.75,0.0,1.4411764705882353,0.0,0.5588235294117647
外掛,18,4.0,4.222222222222222,0.0,0.5555555555555556,0.0,0.1111111111111111
外界,14,19.5,1412.4285714285713,0.0,58.42857142857143,0.5,35.07142857142857
外表,10,12.0,11.6,1.5,3.0,0.0,0.1
外觀,11,49.0,57.45454545454545,0.0,7.636363636363637,0.0,1.6363636363636365
外送,21,48.0,198.95238095238096,8.0,13.714285714285714,1.0,2.4285714285714284
外部,24,13.0,21.875,0.0,2.7916666666666665,0.0,0.5
外面,35,16.0,210.4,1.0,16.114285714285714,0.0,4.628571428571429
多一點,12,11.0,42.583333333333336,0.0,3.6666666666666665,0.0,0.3333333333333333
多久,37,18.0,193.35135135135135,1.0,17.56756756756757,0.0,3.5135135135135136
多人,16,21.0,43.0,2.0,29.625,0.0,0.0
多個,18,16.0,20.27777777777778,0.5,1.6111111111111112,0.0,0.7222222222222222
多元,16,18.0,85.5625,0.0,7.0,0.0,1.0
多多,24,29.0,128.375,3.0,6.916666666666667,0.0,1.4583333333333333
多少,149,25.0,185.8724832214765,2.0,17.563758389261746,0.0,6.906040268456376
多年,22,11.5,42.54545454545455,1.5,4.818181818181818,0.0,2.090909090909091
多數,11,3.0,25.0,0.0,0.6363636363636364,0.0,1.4545454545454546
多次,24,19.5,44.75,1.0,3.5,0.0,0.5833333333333334
多種,17,1.0,35.470588235294116,0.0,2.3529411764705883,0.0,2.3529411764705883
夜市,21,8.0,485.1904761904762,0.0,3.9523809523809526,0.0,2.9047619047619047
夜晚,21,13.0,14.333333333333334,0.0,2.857142857142857,0.0,0.14285714285714285
夢想,26,20.0,62.5,1.0,13.153846153846153,0.0,1.2692307692307692
夥伴,165,6.0,22.939393939393938,1.0,4.466666666666667,0.0,0.8303030303030303
大人,24,8.5,44.25,0.0,2.3333333333333335,0.0,0.2916666666666667
大利,11,25.0,578.5454545454545,1.0,5.636363636363637,0.0,9.636363636363637
大哥,11,5.0,17.363636363636363,0.0,1.4545454545454546,0.0,0.18181818181818182
大型,42,24.0,311.2857142857143,1.0,5.571428571428571,0.0,2.9285714285714284
大多,40,7.0,64.925,0.0,5.325,0.0,3.85
大學,34,15.0,399.94117647058823,1.0,10.588235294117647,0.0,2.0
大學生,17,24.0,196.2941176470588,4.0,8.705882352941176,0.0,2.1176470588235294
大小,22,41.0,76.9090909090909,5.5,16.954545454545453,1.0,2.4545454545454546
大幅,15,6.0,29.266666666666666,0.0,5.466666666666667,0.0,0.6666666666666666
大廠,14,11.0,16.214285714285715,1.0,1.6428571428571428,0.0,0.6428571428571429
大會,12,12.0,18.666666666666668,1.5,2.0,0.0,0.25
大概,98,15.0,101.06122448979592,1.0,10.122448979591837,0.0,2.306122448979592
大樓,27,67.0,71.07407407407408,83.0,113.44444444444444,3.0,3.925925925925926
大眾,12,15.0,113.83333333333333,0.0,0.75,0.5,1.25
大神,17,4.0,22.352941176470587,2.0,15.411764705882353,0.0,0.29411764705882354
大約,19,28.0,42.10526315789474,2.0,4.473684210526316,0.0,1.263157894736842
大腦,27,4.0,16.185185185185187,0.0,1.5925925925925926,0.0,0.1111111111111111
大賽,23,16.0,215.30434782608697,18.0,79.26086956521739,0.0,31.82608695652174
大道,21,16.0,22.571428571428573,1.0,1.380952380952381,2.0,1.5238095238095237
大部分,46,17.0,73.8695652173913,1.0,4.021739130434782,0.0,1.326086956521739
大量,47,17.0,53.297872340425535,1.0,6.042553191489362,0.0,1.4893617021276595
大陸,21,21.0,27.80952380952381,1.0,2.2857142857142856,0.0,0.9523809523809523
大雨,16,54.5,83.875,4.0,21.4375,0.0,1.1875
天不等,122,0.0,0.09836065573770492,0.0,0.0,0.0,0.0
天使,30,6.5,38.13333333333333,0.0,8.166666666666666,0.0,1.0
天天,54,18.0,27.833333333333332,1.0,10.518518518518519,0.0,0.46296296296296297
天氣,137,30.0,55.496350364963504,4.0,14.328467153284672,0.0,0.9781021897810219
天然,48,8.0,24.020833333333332,0.0,2.0833333333333335,0.0,1.125
天生,23,4.0,57.69565217391305,0.0,6.260869565217392,0.0,0.8260869565217391
天花板,16,8.5,1223.1875,1.0,65.1875,0.0,75.6875
天計劃,14,1.0,0.8571428571428571,0.0,0.0,0.0,0.0
天賦,29,2.0,9.344827586206897,0.0,1.1379310344827587,0.0,0.06896551724137931
太久,29,4.0,40.48275862068966,0.0,9.310344827586206,0.0,1.0689655172413792
太冷,10,10.5,67.7,2.0,8.8,0.0,0.3
太多,69,25.0,64.79710144927536,1.0,5.115942028985507,0.0,2.0144927536231885
太多人,15,19.0,19.466666666666665,1.0,1.2,0.0,0.3333333333333333
太大,10,21.0,38.4,2.5,7.5,0.0,0.7
太好了,12,20.5,1075.0833333333333,1.5,14.5,0.0,23.166666666666668
太快,16,35.0,50.0,4.5,4.375,0.0,0.4375
太會,13,22.0,34.30769230769231,0.0,4.3076923076923075,0.0,0.07692307692307693
太累,10,18.5,37.4,2.0,3.9,0.0,0.3
太遠,12,19.0,23.833333333333332,0.0,6.25,0.0,0.3333333333333333
太陽,20,8.5,45.5,0.0,5.75,0.0,1.0
太難,11,19.0,117.81818181818181,2.0,7.181818181818182,0.0,3.090909090909091
太高,10,11.0,23.0,1.5,1.7,0.0,0.3
夫妻,10,265.0,4017.4,10.5,49.1,1.0,67.7
失去,72,21.5,993.5,1.0,28.819444444444443,0.0,15.069444444444445
失控,12,92.5,1842.6666666666667,4.5,83.08333333333333,0.5,46.833333333333336
失敗,75,14.0,60.45333333333333,0.0,7.36,0.0,2.24
失望,18,16.0,66.72222222222223,1.0,2.888888888888889,0.0,2.5555555555555554
夾心,93,10.0,80.08602150537635,1.0,15.709677419354838,0.0,1.010752688172043
奇妙,11,9.0,25.0,0.0,2.5454545454545454,0.0,0.18181818181818182
奇怪,21,19.0,40.857142857142854,3.0,4.190476190476191,0.0,0.6666666666666666
套房,18,117.5,154.83333333333334,17.0,23.833333333333332,1.0,1.3333333333333333
套裝,50,0.0,0.18,0.0,0.0,0.0,0.0
奮鬥,18,23.5,647.2222222222222,0.5,31.88888888888889,0.0,9.222222222222221
女人,50,30.5,522.9,0.0,22.22,1.0,14.54
女兒,38,12.0,696.6842105263158,1.5,19.5,0.0,6.2368421052631575
女友,36,1.0,198.19444444444446,0.0,14.805555555555555,0.0,5.083333333333333
女孩,129,4.0,34.64341085271318,1.0,4.4186046511627906,0.0,0.7906976744186046
女性,91,5.0,546.3956043956044,0.0,32.35164835164835,0.0,17.923076923076923
女權,13,1605.0,1557.1538461538462,120.0,118.07692307692308,32.0,58.07692307692308
女生,450,14.0,591.84,1.0,25.995555555555555,0.0,18.013333333333332
女神,13,6.0,381.7692307692308,0.0,7.384615384615385,0.0,11.76923076923077
女童,16,0.0,0.375,0.0,0.0,0.0,0.0
奶油,38,18.0,34.578947368421055,0.0,2.0526315789473686,0.5,1.8421052631578947
奶茶,19,10.0,40.10526315789474,2.0,3.6315789473684212,0.0,0.631578947368421
奶酥,112,31.0,56.473214285714285,2.0,5.151785714285714,2.0,2.125
奶酪,17,39.0,129.0,31.0,123.17647058823529,1.0,2.0
好不好,25,8.0,310.36,1.0,11.88,0.0,12.28
好久,34,17.5,81.23529411764706,2.0,18.852941176470587,0.0,3.088235294117647
好事,12,25.5,37.75,0.5,9.583333333333334,0.0,1.0
好人,13,4.0,18.307692307692307,1.0,1.9230769230769231,0.0,0.6153846153846154
好像,170,16.0,190.59411764705882,2.0,12.176470588235293,0.0,5.123529411764705
